"play_key","run_dist","OF_dist","run_speed","top_speed","OF_momentum_home","OF_momentum_side","score_chance","safe_out","go_safe_out","scoring_from","baserunners","next_baserunners","go_runners","stay_runners","outs","go_safe","go_out","stay","go_safe_RE","go_out_RE","stay_RE","prob_to_go","glm_safe","went_home","should_go","correct_decision","glm_go","safe_min_go","team","RE_diff"
"y1_d043_WJU_QEA_31",141.530104,372.7231668,27.58074064,28.96029467,-15.268451,17.1575593,1,1,1,1,"12_","__3","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.968725795895193,1,1,1,0.97771960878241,-0.00899381288721668,"QEA",0.513208311248001
"y1_d043_WJU_QEA_277",147.9855006,327.2659372,23.96109793,26.83238906,-18.74394594,3.381399837,1,1,1,1,"12_","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.446879648193546,1,0,0,0.0993791225163656,0.34750052567718,"QEA",-0.107906769230216
"y1_d044_WJU_QEA_47",159.9056727,336.5262694,23.56135906,25.49712431,-12.5873299,12.5325349,-1,NA,0,1,"123","_23","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.195453312809193,0,0,1,0.0122138663270391,0.183239446482154,"QEA",-0.402260389646955
"y1_d044_WJU_QEA_239",167.5711781,295.8005742,24.45941405,28.22114487,11.73158623,13.0246014,-1,NA,0,1,"12_","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.00492303862957255,0,0,1,0.000324885591092646,0.0045981530384799,"WJU",-0.691122361828577
"y1_d044_WJU_QEA_273",160.7488315,271.1958062,26.14041942,27.89982821,11.42100479,8.159335734,-1,NA,0,1,"123","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.00434329946258936,0,0,1,0.000179936119359553,0.00416336334322981,"QEA",-0.53654939250269
"y1_d044_WJU_QEA_338",159.3793154,289.9222956,27.79434043,27.79482118,7.17333896,8.744520956,-1,NA,0,1,"1_3","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.0176963014005898,0,0,1,0.00125565546362049,0.0164406459369693,"WJU",-0.675171844171629
"y1_d046_WJU_QEA_47",142.2087493,371.0690978,24.77449593,26.91545051,-3.321161412,4.5222234,1,1,1,1,"1__","__3","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.792195439467108,1,1,1,0.705078166219698,0.0871172732474098,"QEA",0.304215983701581
"y1_d046_WJU_QEA_127",153.3022496,297.6783746,24.31364207,26.00147473,-4.636408128,12.67687808,-1,NA,0,1,"1__","_23","__3","_23",0,"0 __3","1 __3","0 _23",1.922201531,0.462671577,1.65,0.813500552,0.0771709985807089,0,0,1,0.00530017122747368,0.0718708273532353,"WJU",-1.07469503899136
"y1_d046_WJU_QEA_325",140.8309879,296.9478369,24.62568635,27.86074371,-0.858685208,13.51536669,-1,NA,0,1,"1__","_23","__3","_23",0,"0 __3","1 __3","0 _23",1.922201531,0.462671577,1.65,0.813500552,0.268867859782785,0,0,1,0.0997651963218493,0.169102663460935,"WJU",-0.794907727979154
"y1_d095_XAX_QEA_5",161.6993143,237.8884974,25.81186004,26.80583132,21.85138848,3.85944631,-1,NA,0,1,"1__","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.000381280492972899,0,0,1,5.7579261986637e-06,0.000375522566774235,"QEA",-0.696793848797106
"y1_d096_XAX_QEA_82",93.31696812,369.9226849,27.20128941,27.20128941,-8.1369373,11.46755846,1,1,1,1,"1__","__3","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.99979826413279,1,1,1,0.999979478084487,-0.000181213951697345,"QEA",0.538606132665463
"y1_d096_XAX_QEA_106",167.5231688,316.4248885,29.00154715,29.00154715,-14.4047686,6.648551525,-1,NA,0,1,"1__","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.0782103401797376,0,0,1,0.00770145945418449,0.0705088807255532,"XAX",-0.449645691911918
"y1_d096_XAX_QEA_153",174.3908732,316.9221151,26.04411123,26.37743103,-10.76783218,16.73124334,-1,NA,0,1,"1__","_23","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.0281523240559568,0,0,1,0.000649285730162071,0.0275030383257948,"QEA",-0.600326171350625
"y1_d096_XAX_QEA_251",130.5674582,378.5274308,25.00247631,27.44832648,-3.601213216,0.680130262,1,1,1,1,"1__","_2_","_2_","_23",0,"0 _2_","1 _2_","0 _23",1.809125376,0.425230807,1.65,0.885016258,0.951300949968744,1,1,1,0.982977847221561,-0.0316768972528171,"QEA",0.0917310251462855
"y2_d001_BEJ_RZQ_18",135.1252021,232.553869,25.16057834,26.17182314,14.58917183,6.714654938,-1,NA,0,1,"1__","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.0149859910626123,0,0,1,0.000590644584263146,0.0143953464783491,NA,-0.678556324212219
"y2_d001_BEJ_RZQ_41",101.1743267,301.1362839,28.87793747,29.83276525,7.981770611,7.679737312,1,1,1,1,"1__","_23","_23","123",1,"1 _23","2 _23","1 123",1.923807468,0.633655395,1.363430665,0.565650581,0.980663100647431,1,1,1,0.996435652011032,-0.0157725513636007,NA,0.535429262214891
"y2_d002_BEJ_RZQ_21",157.2924444,342.005795,24.75254532,30.10956881,-6.521057733,5.416722873,-1,NA,0,1,"1__","_23","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.220382802798485,0,0,1,0.142088364309514,0.0782944384889711,"RZQ",-0.372746643440196
"y2_d002_BEJ_RZQ_159",173.5257167,250.890192,25.77492347,28.49632025,14.25919289,6.201774627,-1,NA,0,1,"12_","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.000289464641077532,0,0,1,6.12416547848319e-06,0.000283340475599049,"RZQ",-0.739548416628202
"y2_d002_BEJ_RZQ_171",164.8546128,218.3948716,25.71342418,27.32563712,14.54953295,9.687723409,-1,NA,0,1,"123","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.000273111532724485,0,0,1,2.22129116565627e-06,0.000270890241558829,"RZQ",-0.541337920508835
"y2_d002_BEJ_RZQ_208",145.4977725,288.9531494,25.81194168,27.08194502,-7.879674783,11.36364902,-1,NA,0,1,"1__","_23","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.192759777436709,0,0,1,0.019621635742681,0.173138141694028,"RZQ",-0.405449236246567
"y2_d004_BEJ_RZQ_33",152.7451139,269.5685383,23.70433973,27.44847592,-2.110925801,5.376477592,-1,NA,0,1,"12_","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.0170385767702911,0,0,1,0.00087336454107653,0.0161652122292145,NA,-0.718129941997993
"y2_d011_BVD_RZQ_154",86.48504598,295.5694475,26.44950179,27.6707711,-8.256891122,4.768987742,1,1,1,1,"1__","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.997731799721583,1,1,1,0.999290841360773,-0.00155904163918996,"RZQ",0.540164278173497
"y2_d011_BVD_RZQ_194",113.7609645,394.5691,26.40747874,30.57988461,1.018051569,4.786544123,1,1,1,1,"1_3","__3","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.997462436503212,1,1,1,0.999908287695164,-0.0024458511919514,"RZQ",0.547229300771021
"y2_d012_BVD_RZQ_108",175.8463137,290.4361773,28.04577304,28.09589371,0.399041122,11.16180846,-1,NA,0,1,"1__","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.0042780735631264,0,0,1,0.000128915129329551,0.00414915843379685,"BVD",-0.691927757197395
"y2_d012_BVD_RZQ_266",150.4531484,237.3112134,25.84384598,26.71325372,12.83769857,0.184170457,-1,NA,0,1,"12_","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.00233181429524236,0,0,1,5.51511533460224e-05,0.00227666314189634,NA,-0.69435813410061
"y2_d013_BVD_RZQ_117",125.630997,272.5301748,26.33651713,26.8099129,-1.34341299,17.14654343,-1,NA,0,1,"1__","_23","__3","_23",0,"0 __3","1 __3","0 _23",1.922201531,0.462671577,1.65,0.813500552,0.592055335292318,0,0,1,0.261785349225851,0.330269986066467,"BVD",-0.323205926715348
"y2_d021_DMS_RZQ_25",171.9364351,273.0044857,25.21201431,26.13357941,10.12240754,7.688166731,-1,NA,0,1,"1__","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.000974539301336397,0,0,1,1.00845831920484e-05,0.000964454718144349,"DMS",-0.540512699027134
"y2_d021_DMS_RZQ_159",172.9576393,243.7948629,22.30718401,27.04703916,14.17665073,13.96373529,-1,NA,0,1,"1__","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.000214210805806763,0,0,1,1.73618161877202e-06,0.000212474624187991,"RZQ",-0.541407216518083
"y2_d022_DMS_RZQ_50",104.5760673,303.3903735,25.81110937,26.22835959,1.818301053,11.77662873,1,1,1,1,"1__","_2_","_2_","_23",0,"0 _2_","1 _2_","0 _23",1.809125376,0.425230807,1.65,0.885016258,0.974245420046034,1,1,1,0.981175587185782,-0.00693016713974737,"DMS",0.123483752674831
"y2_d022_DMS_RZQ_76",171.5183718,269.8292514,18.14415934,27.80015242,11.92573936,8.828048473,-1,NA,0,1,"1__","1_3","_2_","1_3",0,"0 _2_","1 _2_","0 1_3",1.809125376,0.425230807,1.490364348,0.769663792,0.000379992918099985,0,0,1,1.29869425193325e-05,0.000367005975580653,"DMS",-1.06460767086438
"y1_d010_DYE_RZQ_114",123.8102293,211.6687285,24.85619271,25.83905723,12.03184433,10.33078078,-1,NA,0,1,"12_","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.0373760535804104,0,0,1,0.00144876656680693,0.0359272870136035,NA,-0.65059689881461
"y1_d010_DYE_RZQ_309",132.2843204,285.5338676,26.39446203,28.37741069,-0.525852275,8.537526062,-1,NA,0,1,"1__","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.403082868583882,0,0,1,0.185713090900245,0.217369777683637,NA,-0.224463184825552
"y1_d011_DYE_RZQ_287",175.4588013,286.0176967,28.34259178,28.34259178,1.497625642,6.384134961,-1,NA,0,1,"123","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.00287401616948393,0,0,1,7.93888135441397e-05,0.00279462735593979,"RZQ",-0.538277986935977
"y1_d090_DYE_RZQ_50",122.715224,292.8125569,25.1686243,25.1686243,6.896364729,15.84038295,-1,NA,0,1,"1__","_23","__3","_23",0,"0 __3","1 __3","0 _23",1.922201531,0.462671577,1.65,0.813500552,0.659999807492991,0,0,1,0.31775681387467,0.342242993618321,"RZQ",-0.224038934329745
"y1_d090_DYE_RZQ_199",146.7864776,217.453834,23.13005085,25.52282746,23.0850843,1.896933998,-1,NA,0,1,"12_","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.000630743839980494,0,0,1,7.82149498099519e-06,0.000622922344999499,"DYE",-0.696482333282822
"y1_d090_DYE_RZQ_269",164.949721,311.6563403,24.78407224,26.94089748,2.901858209,9.493408236,-1,NA,0,1,"1__","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.0182397143668649,0,0,1,0.000872184764270292,0.0173675296025946,"RZQ",-0.520200424567848
"y1_d091_DYE_RZQ_12",149.7352835,395.922715,27.45570426,30.17314448,4.750464968,2.207657443,1,1,1,1,"1__","_2_","_2_","_23",1,"1 _2_","2 _2_","1 _23",1.425230807,0.176488184,0.923807468,0.598457417,0.76692754608075,1,1,1,0.926811553642863,-0.159884007562113,"DYE",0.210375831543829
"y1_d091_DYE_RZQ_19",172.0621154,256.8084633,22.80389506,30.21273436,14.30701513,0.969268884,-1,NA,0,1,"1__","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.000247641383578739,0,0,1,1.43513527761889e-05,0.00023329003080255,"DYE",-0.739601899485847
"y1_d091_DYE_RZQ_78",156.8150825,217.8336931,29.37416529,29.37467784,20.04269469,6.038880104,-1,NA,0,1,"12_","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.000748068588695918,0,0,1,2.52441659736896e-05,0.000722824422722228,"RZQ",-0.540779139144578
"y1_d091_DYE_RZQ_118",171.7237921,279.8359127,26.04765043,31.57740775,-0.78401984,0.246588908,-1,NA,0,1,"1__","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.00270885339854073,0,0,1,0.000393356866833759,0.00231549653170697,"RZQ",-0.693887309301784
"y1_d091_DYE_RZQ_270",122.2072248,371.2281468,27.61401852,28.58160657,-10.21657751,7.251323837,1,1,1,1,"12_","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.992891039680365,1,1,1,0.998023406438433,-0.00513236675806783,"RZQ",0.534469181183425
"y1_d091_DYE_RZQ_324",166.8057481,263.1396894,27.29538423,30.00257197,14.57867374,11.95099261,-1,NA,0,1,"12_","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.00189967849752133,0,0,1,0.000126150926112355,0.00177352757140897,"RZQ",-0.539424283694267
"y1_d092_DYE_RZQ_138",140.5841835,303.3702606,26.12633827,26.46726445,-25.23194033,14.86836349,-1,NA,0,1,"1__","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.752006041369059,0,1,0,0.226239918362879,0.52576612300618,NA,0.221733727974165
"y1_d092_DYE_RZQ_268",113.9958745,277.5838232,25.94554044,28.18499119,3.573194384,0.529000086,0.2,0,0,1,"123","___","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.699998566683686,1,1,1,0.622594010873751,0.0774045558099347,"DYE",0.195065130412742
"y1_d093_DYE_RZQ_204",168.570302,297.0731314,23.61171172,24.99702405,-1.102702127,13.66978461,-1,NA,0,1,"1_3","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.00843192934808966,0,0,1,9.27456121127261e-05,0.00833918373597694,"DYE",-0.53173916775365
"y2_d006_DYE_RZQ_132",109.3147258,303.4026203,25.9516925,27.41860706,2.154414219,9.454398591,1,1,1,1,"1__","_2_","_2_","_23",1,"1 _2_","2 _2_","1 _23",1.425230807,0.176488184,0.923807468,0.598457417,0.951099196500753,1,1,1,0.959441087921126,-0.00834189142037278,"DYE",0.440358821371542
"y2_d050_DYE_RZQ_66",81.13732185,338.7890623,29.98198375,31.1328854,-1.210919497,13.00243002,1,1,1,1,"12_","_2_","_2_","_23",1,"1 _2_","2 _2_","1 _23",1.425230807,0.176488184,0.923807468,0.598457417,0.999880258041029,1,1,1,0.999998103208932,-0.000117845167903807,"DYE",0.501273812112071
"y2_d050_DYE_RZQ_146",116.0195529,311.5277107,28.50709734,30.77507414,-1.203147859,2.150938639,1,1,1,1,"1__","_2_","_2_","_23",0,"0 _2_","1 _2_","0 _23",1.809125376,0.425230807,1.65,0.885016258,0.941167390876438,1,1,1,0.990805993906281,-0.0496386030298431,"RZQ",0.0777072477538021
"y2_d050_DYE_RZQ_156",165.640881,311.2778119,26.29435808,27.18999258,-3.17668587,16.24857796,-1,NA,0,1,"12_","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.0425987445797579,0,0,1,0.00233515041006763,0.0402635941696902,"RZQ",-0.644075101956966
"y2_d051_DYE_RZQ_56",159.8181698,341.4202644,25.04571073,27.4058769,0.00191231,3.283340817,-1,NA,0,1,"12_","_23","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.094009482584513,0,0,1,0.0164936594493297,0.0775158231351833,"DYE",-0.522358613107556
"y2_d051_DYE_RZQ_105",150.9480956,251.4192184,25.34150126,28.22129883,24.26602166,5.926964941,-1,NA,0,1,"12_","1__","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.00241292600436876,0,0,1,0.000150769161383989,0.00226215684298477,"DYE",-0.538820454066994
"y2_d051_DYE_RZQ_300",132.8550808,272.2769335,27.4029301,28.65979976,4.107369366,12.58277663,-1,NA,0,1,"1__","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.283160753703344,0,0,1,0.103160422547686,0.180000331155658,"RZQ",-0.377817509243132
"y2_d087_DYE_RZQ_164",145.155927,254.0626901,26.44231143,28.40646178,14.93852815,6.759229624,-1,NA,0,1,"1__","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.01254382068682,0,0,1,0.00110286703617759,0.0114409536506424,"RZQ",-0.526901576179742
"y2_d088_DYE_RZQ_159",161.4554142,326.0628128,26.9715508,30.07942822,-10.80109251,10.31603812,-1,NA,0,1,"1_3","_23","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.17152388028781,0,0,1,0.0585814235146893,0.112942456773121,"DYE",-0.430590178929095
"y2_d017_GIS_RZQ_90",161.2585847,292.3627697,25.13212672,26.11702767,-1.579928205,8.237669398,-1,NA,0,1,"1__","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.0175202549636789,0,0,1,0.000513141560241653,0.0170071134034373,"GIS",-0.717513980263101
"y2_d017_GIS_RZQ_186",117.7626636,298.2380581,28.30752071,28.36946799,-3.306360026,5.164892047,1,1,1,1,"1__","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.899171993226161,1,1,1,0.889053746626743,0.0101182465994178,"GIS",0.424209830414306
"y2_d019_GIS_RZQ_60",134.4111747,324.3572547,25.27105822,25.51868945,13.93801771,4.211280194,-1,NA,0,1,"1__","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.339590770530906,0,0,1,0.109589580371356,0.23000119015955,"RZQ",-0.305655780640497
"y2_d020_GIS_RZQ_16",177.5742943,300.3237565,24.48680848,26.14380441,-0.945846577,16.40258246,-1,NA,0,1,"1_3","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.00417282813656951,0,0,1,5.79593403614488e-05,0.00411486879620806,"GIS",-0.692059181647412
"y2_d020_GIS_RZQ_135",157.7154969,313.9955533,20.14007533,25.42965986,4.123205041,14.22659792,-1,NA,0,1,"12_","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.0298564911720137,0,0,1,0.00137893467178299,0.0284775565002307,"GIS",-0.701738614964804
"y2_d020_GIS_RZQ_159",145.0404058,314.9744144,25.69332252,30.40294725,-3.871771782,0.587144674,-1,NA,0,1,"1__","_23","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.258458704975126,0,0,1,0.205724940236013,0.0527337647391135,"RZQ",-0.327669005914619
"y2_d020_GIS_RZQ_207",176.010894,291.3597144,21.60611668,23.86354022,-0.744611714,6.687372683,-1,NA,0,1,"1__","___","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.00130146743976128,0,0,1,5.70914363800964e-06,0.00129575829612327,"GIS",-0.63212423393526
"y1_d061_HCI_RZQ_83",165.0822957,253.5617117,26.25395282,27.97424373,3.723962741,6.55842953,-1,NA,0,1,"1__","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.0020002013021392,0,0,1,4.7533489405135e-05,0.00195266781273407,NA,-0.694772233379439
"y1_d061_HCI_RZQ_140",152.0546597,292.3302139,23.80767379,24.7181019,2.763190843,8.888816322,-1,NA,0,1,"1__","_23","__3","_23",1,"1 __3","2 __3","1 _23",1.462671577,0.183888889,0.923807468,0.578611664,0.0334788467336744,0,0,1,0.000926144372191691,0.0325527023614827,"RZQ",-0.697106409382772
"y1_d061_HCI_RZQ_147",139.2835392,249.4883999,25.64087679,26.14972626,13.55758861,4.028875389,-1,NA,0,1,"12_","_23","__3","_23",0,"0 __3","1 __3","0 _23",1.922201531,0.462671577,1.65,0.813500552,0.0167390930965583,0,0,1,0.00108861250464571,0.0156504805919126,"RZQ",-1.16289721522278
"y1_d062_HCI_RZQ_123",159.660317,221.5490713,21.87026789,25.93340281,14.32495749,5.242317515,-1,NA,0,1,"1__","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.000271419633653133,0,0,1,1.69920417562781e-06,0.000269720429477505,"HCI",-0.541339911008101
"y1_d063_HCI_RZQ_45",163.5720147,228.2928805,28.80596063,29.91834359,12.3326297,16.00527103,-1,NA,0,1,"1__","1_3","_2_","1_3",2,"2 _2_","3 _2_","2 1_3",1.176488184,0,0.541659233,0.460403462,0.00130188712593598,0,0,1,4.37458679537703e-05,0.00125814125798221,"RZQ",-0.540127578179435
"y1_d063_HCI_RZQ_85",148.6342832,344.6717692,24.8754979,27.07041653,-3.088452141,4.587976846,-1,NA,0,1,"1__","_23","__3","_23",0,"0 __3","1 __3","0 _23",1.922201531,0.462671577,1.65,0.813500552,0.381075694818147,0,0,1,0.195120151137826,0.185955543680321,"RZQ",-0.631137031671551
"y1_d063_HCI_RZQ_105",111.3226142,350.7315756,26.84462006,29.95445137,-2.117459409,11.10050042,1,1,1,1,"123","_2_","_2_","_23",2,"2 _2_","3 _2_","2 _23",1.176488184,0,0.633655395,0.53859903,0.994307322817797,1,1,1,0.999330192680669,-0.00502286986287204,"RZQ",0.536135421559811
"y1_d063_HCI_RZQ_186",144.3615913,245.8454772,25.4239352,27.15866416,11.19773379,14.09468581,-1,NA,0,1,"1__","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.0157492985749298,0,0,1,0.000745560293501231,0.0150037382814285,"HCI",-0.677603149587132
"y1_d063_HCI_RZQ_232",152.5332217,248.7349563,26.93565977,27.61116068,4.174944287,13.38675696,-1,NA,0,1,"1__","_2_","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.012043760191706,0,0,1,0.00043319617634885,0.0116105640153572,"RZQ",-0.682230413307426
"y2_d064_HKR_RZQ_186",158.7375221,239.76674,24.82780527,30.04624812,10.83789649,9.22059853,-1,NA,0,1,"1__","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.00174511156648524,0,0,1,0.000120825058254406,0.00162428650823084,"HKR",-0.69509077480504
"y2_d064_HKR_RZQ_187",165.5340571,233.0828072,26.44450329,28.11294747,19.99369696,10.72023486,-1,NA,0,1,"1_3","1_3","_2_","1_3",1,"1 _2_","2 _2_","1 1_3",1.425230807,0.176488184,0.873758154,0.558377649,0.000370052619214149,0,0,1,7.09068332625261e-06,0.000362961935887896,"HKR",-0.696807869521635
"y2_d064_HKR_RZQ_193",156.0252075,286.7056996,26.01546726,27.83311752,1.187828053,3.319636781,-1,NA,0,1,"1_3","_23","__3","_23",2,"2 __3","3 __3","2 _23",1.183888889,0,0.633655395,0.535232149,0.0213183836613277,0,0,1,0.00156528604189139,0.0197530976194363,"HKR",-0.608416797451915
"y2_d064_HKR_RZQ_231",145.1297645,291.605821,25.40140307,26.27808192,-0.386037927,8.159802745,-1,NA,0,1,"1__","_23","__3","_23",0,"0 __3","1 __3","0 _23",1.922201531,0.462671577,1.65,0.813500552,0.113655031213006,0,0,1,0.0132366947659566,0.10041833644705,"HKR",-1.02144550052181
"y2_d065_HKR_RZQ_78",102.0057383,304.4076616,27.36375556,28.03113166,-0.768685597,5.237056117,1,1,1,1,"1__","_2_","_2_","_23",1,"1 _2_","2 _2_","1 _23",1.425230807,0.176488184,0.923807468,0.598457417,0.98397012576898,1,1,1,0.993149352636304,-0.00917922686732386,"RZQ",0.481406151806396
